X,Y,Z,gX,gY,gZ,fall
1.88671875,-3.6484375,8.875,0,0.006393433,-0.001065254,0
1.90234375,-3.59765625,8.96875,0,0.012786865,-0.001065254,0
1.903320313,-3.572265625,8.984375,0.004261017,0.020233154,0.001065254,0
1.927734375,-3.587890625,8.8984375,0.009590149,0.015975952,-0.001065254,0
1.907226563,-3.5703125,8.9140625,0.012786865,0.014915466,-0.001065254,0
1.881835938,-3.607421875,8.953125,0.010650635,0.015975952,-0.001065254,0
1.875976563,-3.666015625,8.9765625,0.006393433,0.014915466,0,0
1.834960938,-3.671875,8.953125,0.002130508,0.013847351,-0.001065254,0
1.8828125,-3.701171875,8.9453125,0.003196716,0.007457733,-0.001065254,0
1.875976563,-3.673828125,8.8671875,0.002130508,0.007457733,0.002130508,0
1.87109375,-3.591796875,8.8515625,0.005325317,0.009590149,0.002130508,0
1.8984375,-3.583984375,8.890625,0.009590149,0.012786865,0,0
1.98046875,-3.517578125,8.875,0.008522034,0.014915466,0,0
2.0390625,-3.51953125,8.9140625,0.008522034,0.010650635,-0.001065254,0
1.9453125,-3.607421875,8.9453125,0.004261017,0.006393433,-0.004261017,0
1.875976563,-3.642578125,8.9921875,0.004261017,0.005325317,-0.002130508,0
1.90234375,-3.626953125,9.046875,0.001065254,0.004261017,-0.004261017,0
1.854492188,-3.6015625,9.03125,0.006393433,0.001065254,-0.002130508,0
1.82421875,-3.59375,8.984375,0.012786865,0.005325317,0.001065254,0
1.892578125,-3.57421875,8.9375,0.018112183,0.008522034,0.002130508,0
1.888671875,-3.611328125,8.890625,0.019180298,0.005325317,0.001065254,0
1.888671875,-3.61328125,8.9453125,0.019180298,0.006393433,0.004261017,0
1.893554688,-3.6171875,8.984375,0.013847351,0.006393433,0.007457733,0
1.893554688,-3.64453125,8.96875,0.007457733,0.010650635,0.005325317,0
1.887695313,-3.63671875,8.9609375,0.006393433,0.012786865,0.003196716,0
1.897460938,-3.6015625,8.8984375,0.008522034,0.014915466,0.001065254,0
1.921875,-3.544921875,8.9140625,0.008522034,0.013847351,-0.004261017,0
1.916992188,-3.56640625,8.953125,0.004261017,0.017044067,-0.003196716,0
1.877929688,-3.615234375,8.984375,0.002130508,0.009590149,0,0
1.864257813,-3.587890625,8.96875,-0.003196716,0.006393433,-0.001065254,0
1.858398438,-3.595703125,8.9296875,-0.005325317,0.009590149,0.001065254,0
1.916992188,-3.6015625,8.9140625,-0.002130508,0.007457733,0.002130508,0
1.92578125,-3.578125,8.8984375,0,0.006393433,0.001065254,0
1.875,-3.611328125,8.90625,-0.002130508,0.013847351,0.002130508,0
1.853515625,-3.61328125,8.9140625,-0.001065254,0.018112183,0.001065254,0
1.891601563,-3.630859375,8.984375,-0.004261017,0.014915466,-0.002130508,0
1.879882813,-3.595703125,9.0078125,-0.005325317,0.017044067,0.001065254,0
1.87109375,-3.560546875,8.9921875,-0.013847351,0.017044067,0,0
1.858398438,-3.552734375,8.9296875,-0.005325317,0.014915466,0.001065254,0
1.90234375,-3.572265625,8.9140625,0,0.01171875,-0.001065254,0
1.909179688,-3.611328125,8.9140625,-0.002130508,0.006393433,-0.002130508,0
1.856445313,-3.642578125,8.9296875,0.003196716,0.008522034,-0.001065254,0
1.866210938,-3.623046875,8.9609375,0.006393433,0.010650635,-0.001065254,0
1.84375,-3.599609375,9.0078125,0.005325317,0.008522034,-0.003196716,0
1.8515625,-3.60546875,8.984375,0.005325317,0.005325317,-0.006393433,0
1.880859375,-3.564453125,8.9609375,0.006393433,0.005325317,-0.003196716,0
1.869140625,-3.57421875,8.9765625,0.010650635,0.006393433,0.001065254,0
1.879882813,-3.630859375,8.8984375,0.013847351,0.003196716,-0.002130508,0
1.92578125,-3.61328125,8.890625,0.007457733,0.004261017,-0.002130508,0
1.90234375,-3.607421875,8.9375,0.005325317,0.006393433,0,0
1.865234375,-3.564453125,8.9296875,0.002130508,0.006393433,-0.001065254,0
1.896484375,-3.501953125,8.921875,0.003196716,0.006393433,-0.003196716,0
1.907226563,-3.54296875,8.9296875,0.004261017,0.007457733,-0.002130508,0
1.8671875,-3.578125,8.9765625,0.005325317,0.009590149,-0.001065254,0
1.838867188,-3.646484375,8.9921875,0.005325317,0.01171875,-0.001065254,0
1.848632813,-3.693359375,8.984375,0.004261017,0.007457733,-0.002130508,0
1.844726563,-3.64453125,8.984375,0.003196716,0.003196716,-0.003196716,0
1.875,-3.5703125,9,0.003196716,0.005325317,-0.003196716,0
1.888671875,-3.517578125,8.9765625,0.004261017,0.008522034,-0.002130508,0
1.844726563,-3.5078125,8.9375,0.002130508,0.009590149,0.001065254,0
1.8984375,-3.6015625,8.9765625,0.002130508,0.01171875,0.004261017,0
1.875976563,-3.63671875,8.9296875,0.003196716,0.005325317,0.004261017,0
1.849609375,-3.61328125,8.890625,0.001065254,0.001065254,0.003196716,0
1.875,-3.595703125,8.9453125,0.004261017,0.006393433,0.005325317,0
1.877929688,-3.59765625,8.9453125,0.004261017,0.006393433,0.001065254,0
1.850585938,-3.583984375,8.9609375,0.08203125,0.055389404,-0.026626587,0
1.908203125,-3.564453125,8.984375,0.329101563,0.108642578,-0.099060059,0
1.842773438,-3.611328125,8.9921875,0.09161377,0.042602539,0.007457733,0
1.873046875,-3.517578125,8.8984375,0.076721191,0.06817627,0.02557373,0
1.854492188,-3.650390625,8.9140625,-0.009590149,0.006393433,0.005325317,0
1.833984375,-3.716796875,8.9921875,-0.111877441,-0.013847351,0.03515625,0
1.850585938,-3.53125,8.96875,-0.118225098,-0.022369385,0.045806885,0
1.869140625,-3.599609375,8.90625,-0.1171875,-0.059661865,0.029830933,0
1.842773438,-3.6484375,8.921875,-0.066040039,-0.045806885,0.005325317,0
1.834960938,-3.5859375,8.9921875,0.005325317,-0.05645752,-0.06072998,0
1.872070313,-3.626953125,8.96875,0.172607422,0.008522034,-0.024505615,0
1.875976563,-3.6484375,8.953125,0.132080078,-0.015975952,-0.031951904,0
1.85546875,-3.5859375,8.9375,0.090576172,-0.0234375,-0.051147461,0
1.864257813,-3.556640625,8.9375,0.05859375,-0.020233154,-0.050079346,0
1.861328125,-3.53125,8.96875,0.019180298,-0.008522034,-0.055389404,0
1.858398438,-3.611328125,8.96875,-0.002130508,0.009590149,-0.066040039,0
1.844726563,-3.62890625,8.96875,0.004261017,0.015975952,-0.083068848,0
1.8671875,-3.607421875,8.9453125,0.020233154,0.009590149,-0.104370117,0
1.892578125,-3.57421875,8.90625,0.024505615,-0.008522034,-0.132080078,0
1.8671875,-3.599609375,8.984375,0.027694702,-0.029830933,-0.116088867,0
1.810546875,-3.61328125,8.9921875,0.013847351,-0.029830933,-0.085205078,0
1.838867188,-3.548828125,8.96875,-0.018112183,-0.009590149,-0.092651367,0
1.869140625,-3.5859375,8.9765625,-0.047943115,0.001065254,-0.10546875,0
1.859375,-3.59765625,8.921875,-0.051147461,0,-0.099060059,0
1.875,-3.568359375,8.9296875,-0.053253174,0.001065254,-0.08203125,0
1.924804688,-3.56640625,8.953125,-0.067138672,0.002130508,-0.096923828,0
1.848632813,-3.583984375,8.9453125,-0.027694702,-0.006393433,-0.144897461,0
1.81640625,-3.595703125,8.921875,-0.094787598,-0.059661865,-0.073486328,0
1.881835938,-3.58984375,8.9296875,-0.114013672,-0.07989502,0.013847351,0
1.833984375,-3.626953125,8.953125,-0.07989502,-0.04473877,0.01171875,0
1.806640625,-3.626953125,8.9453125,-0.04901123,-0.04901123,0.031951904,0
1.865234375,-3.568359375,8.9140625,0.001065254,-0.089477539,0.065002441,0
1.872070313,-3.544921875,8.9453125,0.015975952,-0.144897461,0.062866211,0
1.84765625,-3.607421875,9.0390625,-0.03729248,-0.248168945,0.137451172,0
1.849609375,-3.61328125,9.0234375,-0.102294922,-0.321777344,0.172607422,0
1.8828125,-3.568359375,8.9609375,-0.216308594,-0.403808594,0.198120117,0
1.873046875,-3.564453125,8.96875,-0.346191406,-0.493164063,0.232177734,0
1.849609375,-3.6484375,8.9375,-0.489990234,-0.561523438,0.272705078,0
1.823242188,-3.671875,8.9375,-0.604980469,-0.609375,0.325927734,0
1.79296875,-3.654296875,8.9296875,-0.630859375,-0.649902344,0.352539063,0
1.821289063,-3.6484375,8.9140625,-0.623046875,-0.696777344,0.378173828,0
1.80078125,-3.669921875,9.0703125,-0.577148438,-0.725585938,0.393066406,0
1.54296875,4.34375,7.8984375,-0.467773438,-0.749023438,0.378173828,0
1.658203125,4.2734375,7.87890625,-0.293945313,-0.757324219,0.382324219,0
1.516601563,4.73046875,7.81640625,-0.130004883,-0.707519531,0.425048828,0
1.446289063,4.87890625,7.7734375,-0.020233154,-0.590332031,0.452636719,0
1.484375,5.05078125,7.73828125,0,-0.476074219,0.4453125,0
1.45703125,5.23828125,7.80859375,-0.040466309,-0.404785156,0.422851563,0
1.3828125,5.2734375,7.84375,-0.114013672,-0.3515625,0.3984375,0
1.215820313,5.1796875,7.82421875,-0.198120117,-0.29296875,0.378173828,0
1.028320313,5.20703125,7.8046875,-0.272705078,-0.219482422,0.357910156,0
0.865722656,5.2890625,7.8203125,-0.330322266,-0.140625,0.342041016,0
0.919433594,5.34375,7.80078125,-0.367431641,-0.04901123,0.338867188,0
1.120117188,5.45703125,7.78125,-0.418701172,0.05645752,0.345214844,0
1.1640625,5.52734375,7.859375,-0.478271484,0.135253906,0.349365234,0
1.109375,5.4609375,7.8359375,-0.563476563,0.190673828,0.353759766,0
1.0234375,5.578125,7.75,-0.692382813,0.250244141,0.362304688,0
1.0234375,5.63671875,7.76953125,-0.869140625,0.320556641,0.378173828,0
0.966308594,5.734375,7.73046875,-1.090820313,0.406982422,0.404785156,0
0.684570313,6.05078125,7.58203125,-1.359375,0.501953125,0.452636719,0
0.754394531,5.83203125,7.6875,-1.697265625,0.604980469,0.511230469,0
1.06640625,5.6796875,7.8125,-2.126953125,0.724609375,0.566894531,0
1.049804688,5.76171875,7.97265625,-2.625,0.823242188,0.604003906,0
0.911132813,5.76953125,8.234375,-3.14453125,0.886230469,0.642578125,0
0.811523438,5.984375,8.5078125,-3.58984375,0.936523438,0.702148438,0
0.495605469,6.08203125,9.2421875,-3.880859375,0.989746094,0.777832031,0
0.463378906,5.9375,9.8515625,-4.12890625,1.06640625,0.833007813,0
0.477539063,6.22265625,9.953125,-4.2890625,1.091796875,0.907714844,0
0.471679688,6.4921875,9.90625,-4.3671875,1.094726563,1.051757813,0
0.559082031,6.59375,9.5625,-4.29296875,1.133789063,1.208984375,0
0.687011719,6.53125,9.2109375,-4.109375,1.247070313,1.33203125,0
0.781738281,6.50390625,8.8359375,-3.900390625,1.383789063,1.451171875,0
0.784179688,6.33984375,8.3515625,-3.708984375,1.4921875,1.607421875,0
0.805664063,5.9296875,7.87109375,-3.6328125,1.579101563,1.797851563,0
0.902832031,5.6875,7.5625,-3.60546875,1.615234375,1.983398438,0
1.109375,5.47265625,7.3046875,-3.4765625,1.560546875,2.103515625,0
1.4375,4.93359375,7.05078125,-3.384765625,1.543945313,2.21484375,0
1.928710938,4.5390625,6.9375,-3.23046875,1.631835938,2.337890625,0
2.291015625,4.70703125,7.09375,-3.107421875,1.7734375,2.42578125,0
2.37109375,5.04296875,7.11328125,-3.146484375,1.923828125,2.515625,0
2.23828125,5.16796875,6.96484375,-3.203125,2.001953125,2.642578125,0
2.158203125,5.1015625,6.7109375,-3.23046875,2.0390625,2.76171875,0
2.22265625,5.01171875,6.56640625,-3.23046875,2.0625,2.86328125,0
