X,Y,Z,gX,gY,gZ,fall
 0.041900634765625,-1.8935546875,9.6953125,-0.036224365234375,0.007457733154296875,0.007457733154296875,0
0.061065673828125,-1.919921875,9.6875,-0.036224365234375,0.010650634765625,0.007457733154296875,0
0.07904052734375,-1.9599609375,9.6796875,-0.03515625,0.0170440673828125,0.0063934326171875,0
0.057464599609375,-1.890625,9.7109375,-0.03302001953125,0.0181121826171875,0.0063934326171875,0
0.04071044921875,-1.833984375,9.6953125,-0.0287628173828125,0.01491546630859375,0.004261016845703125,0
0.053863525390625,-1.884765625,9.671875,-0.02557373046875,0.00852203369140625,0.00319671630859375,0
0.06463623046875,-1.8759765625,9.6796875,-0.01491546630859375,0.0010652542114257812,0.0010652542114257812,0
0.06585693359375,-1.84765625,9.6953125,-0.00852203369140625,-0.0010652542114257812,0.0010652542114257812,0
0.099365234375,-1.828125,9.7265625,-0.00319671630859375,-0.00319671630859375,0.0021305084228515625,0
0.08978271484375,-1.861328125,9.71875,0,-0.00319671630859375,0.004261016845703125,0
0.0682373046875,-1.8671875,9.71875,0,-0.0021305084228515625,0.004261016845703125,0
0.0550537109375,-1.8642578125,9.7109375,-0.0063934326171875,0,0.00852203369140625,0
0.08978271484375,-1.82421875,9.71875,-0.0159759521484375,0.0010652542114257812,0.010650634765625,0
0.10772705078125,-1.814453125,9.703125,-0.0234375,0,0.010650634765625,0
0.11968994140625,-1.787109375,9.703125,-0.01171875,0,0.00852203369140625,0
0.1173095703125,-1.7958984375,9.6953125,0.004261016845703125,-0.00319671630859375,0.0063934326171875,0
0.11614990234375,-1.8037109375,9.671875,0.022369384765625,-0.00959014892578125,0.00319671630859375,0
0.10296630859375,-1.806640625,9.6953125,0.0298309326171875,-0.01384735107421875,0.0021305084228515625,0
0.110107421875,-1.7861328125,9.6796875,0.0298309326171875,-0.0181121826171875,0.0010652542114257812,0
0.12451171875,-1.80859375,9.703125,0.0191802978515625,-0.0191802978515625,0.0021305084228515625,0
0.126953125,-1.8388671875,9.6953125,0.00959014892578125,-0.022369384765625,0.00319671630859375,0
0.112548828125,-1.8671875,9.71875,0.0010652542114257812,-0.020233154296875,0.0010652542114257812,0
0.1329345703125,-1.8330078125,9.671875,0.0010652542114257812,-0.0181121826171875,0.0010652542114257812,0
0.1173095703125,-1.814453125,9.6875,-0.0234375,0,0.010650634765625,0
0.09454345703125,-1.814453125,9.7109375,-0.01171875,0,0.00852203369140625,0
0.0921630859375,-1.8115234375,9.671875,0.004261016845703125,-0.00319671630859375,0.0063934326171875,0
0.10772705078125,-1.8115234375,9.6796875,0.022369384765625,-0.00959014892578125,0.00319671630859375,0
