X,Y,Z,gX,gY,gZ,fall
-8.125,-3.791015625,5.328125,1.439453125,-3.97265625,-0.496337891,0
-8.1953125,-3.90234375,5.0859375,1.373046875,-3.8671875,-0.479492188,0
-8.453125,-3.654296875,4.875,1.3046875,-3.69140625,-0.460205078,0
-9.0390625,-3.15625,4.6015625,1.21484375,-3.4609375,-0.425048828,0
-9.859375,-2.7265625,4.2421875,1.110351563,-3.263671875,-0.375976563,0
-10.65625,-2.57421875,3.89453125,1.044921875,-3.08984375,-0.328125,0
-11.484375,-3.44921875,4.1484375,0.995117188,-2.86328125,-0.276855469,0
-12.71875,-5.8359375,5.140625,0.933105469,-2.62890625,-0.219482422,0
-14.5625,-7.93359375,6.2734375,0.918457031,-2.3984375,-0.151245117,0
-16.90625,-9.203125,6.6328125,0.901367188,-2.1953125,-0.099060059,0
-19.046875,-10.6796875,6.25390625,0.85546875,-1.966796875,-0.067138672,0
-19.234375,-11.7265625,5.90625,0.860839844,-1.767578125,-0.03302002,0
-17.25,-11.6875,6.3046875,0.856445313,-1.6328125,-0.002130508,0
-15.0078125,-10.609375,6.828125,0.80859375,-1.500976563,0,0
-14.125,-8.40625,7.8828125,0.764648438,-1.369140625,0,0
-13.6796875,-6.140625,9,0.722167969,-1.228515625,-0.004261017,0
-13.2890625,-4.296875,9.9140625,0.6796875,-1.116210938,-0.02557373,0
-12.9765625,-3.244140625,10.53125,0.642578125,-1.005859375,-0.051147461,0
-12.984375,-2.6875,10.484375,0.603027344,-0.876953125,-0.06817627,0
-13.0625,-2.916015625,9.8515625,0.565429688,-0.723144531,-0.09161377,0
-13,-3.369140625,9.09375,0.491210938,-0.590332031,-0.167236328,0
-12.921875,-3.21484375,8.6015625,0.38671875,-0.573242188,-0.226928711,0
-13.078125,-3.18359375,8.2109375,0.307861328,-0.570800781,-0.237548828,0
-13.453125,-3.314453125,7.61328125,0.299316406,-0.55078125,-0.238647461,0
-13.8515625,-2.796875,7.2109375,0.343017578,-0.558105469,-0.214111328,0
-14.1171875,-2.26171875,6.9609375,0.369628906,-0.531738281,-0.170410156,0
-14.21875,-2.091796875,6.42578125,0.409179688,-0.462402344,-0.110778809,0
-14.0078125,-1.885742188,5.828125,0.462402344,-0.371826172,-0.04901123,0
-13.8125,-1.622070313,5.30859375,0.510253906,-0.283447266,0.007457733,0
-13.5546875,-1.180664063,4.859375,0.529296875,-0.186401367,0.05859375,0
-13.28125,-0.787597656,4.94140625,0.511230469,-0.108642578,0.104370117,0
-13.2109375,-0.243041992,4.9609375,0.466552734,-0.075622559,0.125732422,0
-12.9296875,-0.272949219,4.609375,0.394042969,-0.08416748,0.130981445,0
-12.640625,-0.326904297,4.01171875,0.303710938,-0.092651367,0.130004883,0
-12.078125,0.092163086,3.568359375,0.202392578,-0.09588623,0.120361328,0
-11.3203125,0.075439453,3.388671875,0.108642578,-0.08203125,0.114013672,0
-10.8046875,0.013168335,2.82421875,0.039428711,-0.062866211,0.104370117,0
-10.03125,0.187988281,2.3203125,-0.007457733,-0.052185059,0.10546875,0
-9.0546875,0.558105469,2.314453125,-0.050079346,-0.041534424,0.109741211,0
-8.328125,0.65234375,2.20703125,-0.100158691,-0.052185059,0.108642578,0
-7.671875,0.669433594,2.283203125,-0.150146484,-0.061798096,0.1171875,0
-7.13671875,0.654785156,2.720703125,-0.209838867,-0.071350098,0.126831055,0
-6.890625,0.760253906,3.146484375,-0.237548828,-0.087341309,0.130981445,0
-6.5078125,0.950683594,3.2578125,-0.238647461,-0.102294922,0.138427734,0
-5.78515625,1.081054688,3.431640625,-0.253662109,-0.099060059,0.161865234,0
-5.109375,1.400390625,3.658203125,-0.249267578,-0.083068848,0.192871094,0
-4.703125,1.563476563,3.75,-0.220458984,-0.061798096,0.224731445,0
-4.22265625,1.787109375,3.55078125,-0.192871094,-0.057525635,0.249267578,0
-3.6015625,1.973632813,3.654296875,-0.160888672,-0.06072998,0.264160156,0
-3.201171875,1.9765625,3.744140625,-0.112915039,-0.051147461,0.26953125,0
-2.892578125,2.01171875,3.505859375,-0.053253174,-0.04473877,0.260986328,0
-2.69140625,2.220703125,3.521484375,-0.008522034,-0.04473877,0.248168945,0
-2.412109375,2.09765625,4.14453125,0.02130127,-0.027694702,0.232177734,0
-2.203125,1.786132813,4.2578125,0.043670654,0.003196716,0.214111328,0
-2.234375,1.859375,4.6640625,0.03302002,0.027694702,0.196044922,0
-2.029296875,1.947265625,5.19921875,0.106506348,-0.010650635,0.057525635,0
-1.727539063,2.234375,5.62890625,0.110778809,-0.020233154,0.05645752,0
-1.434570313,2.1875,6.015625,0.099060059,-0.0234375,0.061798096,0
-1.234375,2,6.1171875,0.06817627,-0.027694702,0.062866211,0
-1.0234375,2.177734375,6.2734375,0.047943115,-0.038360596,0.053253174,0
-0.78515625,2.33984375,6.5859375,0.039428711,-0.043670654,0.046875,0
-0.628417969,2.376953125,7.03125,0.030899048,-0.034088135,0.043670654,0
-0.762695313,2.650390625,7.52734375,0.028762817,-0.024505615,0.038360596,0
-1.043945313,3.162109375,7.9609375,0.02557373,-0.028762817,0.031951904,0
-0.890625,2.962890625,8.4453125,0.022369385,-0.041534424,0.022369385,0
-0.666992188,2.822265625,8.6484375,0.106506348,-0.010650635,0.057525635,0
-0.633300781,2.6484375,8.5625,0.110778809,-0.020233154,0.05645752,0
-0.338867188,2.5625,8.5625,0.099060059,-0.0234375,0.061798096,0
0.04788208,2.798828125,8.5703125,0.06817627,-0.027694702,0.062866211,0
0.318359375,2.705078125,8.5859375,0.047943115,-0.038360596,0.053253174,0
0.438232422,2.744140625,8.53125,0.039428711,-0.043670654,0.046875,0
0.522949219,2.859375,8.6015625,0.030899048,-0.034088135,0.043670654,0
0.428466797,2.943359375,8.8203125,0.028762817,-0.024505615,0.038360596,0
0.280029297,2.966796875,9.0625,0.02557373,-0.028762817,0.031951904,0
0.135253906,3.06640625,9.0546875,0.022369385,-0.041534424,0.022369385,0
0.247802734,3.091796875,9.0859375,0.018112183,-0.05859375,0.010650635,0
0.417724609,3.20703125,9.1015625,0.014915466,-0.076721191,0.001065254,0
0.598632813,3.283203125,9.1875,0.018112183,-0.090576172,-0.001065254,0
0.665527344,3.33203125,9.1875,0.019180298,-0.09588623,0.005325317,0
0.660644531,3.271484375,9.0546875,0.018112183,-0.094787598,0.012786865,0
