X,Y,Z,gX,gY,gZ,fall
-1.962890625,-9.6875,0.490722656,0.085205078,0.061798096,0.071350098,0
-1.994140625,-9.7421875,0.486083984,0.086303711,0.046875,0.007457733,0
-2.087890625,-9.6875,0.561523438,-0.073486328,-0.089477539,-0.290771484,0
-2.12109375,-9.546875,0.681152344,-0.07244873,-0.090576172,-0.221557617,0
-2.0625,-9.5,0.68359375,-0.061798096,-0.088439941,-0.191772461,0
-1.034179688,-9.5390625,-0.527832031,-0.03515625,-0.086303711,-0.198120117,0
-2.9609375,-9.4140625,1.231445313,-0.039428711,-0.10760498,-0.186401367,0
-1.944335938,-10.0625,0.465576172,-0.078857422,-0.145996094,-0.185302734,0
-1.915039063,-9.09375,0.521972656,-0.135253906,-0.146972656,-0.321777344,0
-2.44921875,-9.1171875,0.936035156,-0.196044922,-0.06072998,-0.271728516,0
1.388671875,3.310546875,8.8359375,-0.250244141,-0.10333252,-0.207763672,0
0.734863281,3.23046875,8.734375,-0.273681641,-0.1171875,-0.288574219,0
0.972167969,3.203125,8.9375,-0.282226563,-0.111877441,-0.357910156,0
1.381835938,2.970703125,8.984375,-0.311035156,-0.078857422,-0.362304688,0
1.374023438,2.833984375,9.03125,-0.343994141,-0.087341309,-0.365478516,0
1.283203125,2.80859375,9.0078125,-0.298339844,-0.108642578,-0.451660156,0
1.241210938,2.814453125,9.0390625,-0.284423828,-0.104370117,-0.479492188,0
1.28125,2.892578125,9.0703125,-0.272705078,-0.127807617,-0.522949219,0
1.41015625,3.07421875,9.015625,-0.241821289,-0.1875,-0.588867188,0
1.997070313,3.109375,9.125,-0.230102539,-0.181152344,-0.617675781,0
1.720703125,3.04296875,8.859375,-0.193847656,-0.122497559,-0.634765625,0
1.373046875,2.951171875,8.5859375,-0.137451172,-0.071350098,-0.670898438,0
1.567382813,2.966796875,8.40625,-0.11932373,-0.014915466,-0.690429688,0
1.876953125,3.29296875,8.421875,-0.17578125,0.043670654,-0.701171875,0
1.79296875,3.103515625,8.375,-0.298339844,0.09161377,-0.728515625,0
1.434570313,2.9375,8.015625,-0.425048828,0.090576172,-0.75,0
1.702148438,3.015625,8.046875,-0.520996094,0.046875,-0.791503906,0
1.663085938,3.099609375,8.0859375,-0.570800781,-0.017044067,-0.839355469,0
1.522460938,2.75390625,8.3359375,-0.575195313,-0.054321289,-0.863769531,0
1.859375,2.2265625,8.78125,-0.560546875,-0.038360596,-0.853515625,0
2.328125,2.1328125,9.078125,-0.537109375,0.001065254,-0.830078125,0
2.345703125,1.938476563,9.2734375,-0.513671875,0.03729248,-0.797851563,0
2.380859375,1.987304688,9.3125,-0.496337891,0.063903809,-0.771484375,0
2.5234375,2.517578125,9.3671875,-0.493164063,0.073486328,-0.751953125,0
2.330078125,2.87890625,9.375,-0.495361328,0.054321289,-0.751953125,0
1.9921875,3.095703125,9.3203125,-0.496337891,0.012786865,-0.757324219,0
1.580078125,3.14453125,9.3515625,-0.500488281,-0.012786865,-0.756347656,0
1.374023438,2.876953125,9.4296875,-0.505859375,-0.01171875,-0.757324219,0
1.510742188,2.474609375,9.59375,-0.489990234,0.002130508,-0.767089844,0
1.752929688,2.216796875,9.9375,-0.504882813,0.022369385,-0.766113281,0
1.83984375,2.029296875,10.3515625,-0.576171875,0.03302002,-0.775390625,0
1.791992188,2.00390625,10.5390625,-0.685058594,0.040466309,-0.8203125,0
1.6953125,2.19140625,10.5703125,-0.826660156,0.052185059,-0.877929688,0
1.49609375,2.41015625,10.5,-1.01953125,0.074584961,-0.950195313,0
1.228515625,2.57421875,10.328125,-1.241210938,0.086303711,-1.041992188,0
1.024414063,2.52734375,10.1328125,-1.463867188,0.089477539,-1.139648438,0
1.043945313,2.4921875,9.953125,-1.703125,0.092651367,-1.239257813,0
1.203125,2.669921875,9.8046875,-1.971679688,0.090576172,-1.346679688,0
1.276367188,2.75390625,9.4453125,-2.17578125,0.076721191,-1.469726563,0
1.2890625,2.744140625,9.125,-2.267578125,0.052185059,-1.6015625,0
1.305664063,2.873046875,9.0859375,-2.361328125,0.047943115,-1.703125,0
1.260742188,2.984375,8.96875,-2.564453125,0.073486328,-1.797851563,0
1.284179688,3.052734375,8.734375,-2.83203125,0.074584961,-1.92578125,0
1.3515625,3.20703125,8.4453125,-3.125,0.039428711,-2.076171875,0
1.361328125,3.2890625,8.109375,-3.42578125,-0.036224365,-2.212890625,0
1.29296875,3.0625,7.6484375,-3.654296875,-0.146972656,-2.357421875,0
1.235351563,2.798828125,7.19140625,-3.849609375,-0.256835938,-2.51171875,0
1.245117188,2.634765625,6.7578125,-4.0234375,-0.350585938,-2.66015625,0
1.212890625,2.39453125,6.265625,-4.21875,-0.4453125,-2.80859375,0
1.102539063,1.672851563,5.60546875,-4.50390625,-0.523925781,-2.95703125,0
1.190429688,0.916992188,4.99609375,-4.82421875,-0.596679688,-3.12109375,0
1.420898438,0.987792969,4.5625,-5.23828125,-0.655273438,-3.310546875,0
1.356445313,1.384765625,4.265625,-5.875,-0.692382813,-3.474609375,0
1.103515625,1.545898438,3.8359375,-6.6015625,-0.732910156,-3.626953125,0
0.970703125,1.694335938,3.4609375,-7.265625,-0.786132813,-3.78125,0
0.872558594,1.786132813,3.212890625,-7.84765625,-0.821289063,-3.912109375,0
0.991210938,1.489257813,2.98046875,-8.2890625,-0.852050781,-4.015625,0
1.3125,1.140625,2.6640625,-8.5625,-0.92578125,-4.1484375,0
1.638671875,0.889648438,2.580078125,-8.4765625,-1.016601563,-4.3203125,0
2.037109375,0.644042969,2.5390625,-8.1640625,-1.106445313,-4.5234375,0
2.4765625,0.586425781,2.232421875,-7.8671875,-1.125976563,-4.6875,0
2.94140625,0.795898438,2.0546875,-7.69140625,-1.071289063,-4.77734375,0
3.58984375,0.883300781,2.25,-7.34375,-1.061523438,-4.94921875,0
4.28515625,1.005859375,2.1015625,-7.0078125,-1.03515625,-5.1796875,0
4.9765625,0.853515625,1.694335938,-6.80859375,-0.919433594,-5.359375,0
5.66796875,0.302978516,1.060546875,-6.57421875,-0.696777344,-5.5546875,0
