X,Y,Z,gX,gY,gZ,fall
-7.08203125,3.078125,6.29296875,0.02130127,0.008522034,-0.008522034,0
-7.03515625,3.103515625,6.28125,-0.002130508,-0.01171875,0.451660156,0
-6.9609375,3.087890625,6.296875,0.05859375,0.026626587,-0.078857422,0
-6.9296875,3.10546875,6.3046875,0.054321289,0.013847351,-0.017044067,0
-6.9296875,3.134765625,6.265625,0.04901123,0.01171875,0.006393433,0
-6.890625,3.197265625,6.28125,0.041534424,0.024505615,0.008522034,0
-6.890625,3.240234375,6.27734375,0.0234375,0.03729248,0.052185059,0
-6.9140625,3.205078125,6.24609375,-0.008522034,0.045806885,0.059661865,0
-6.94140625,3.09765625,6.2265625,-0.017044067,0.040466309,0.012786865,0
-7.0078125,3.048828125,6.22265625,-0.01171875,0.029830933,-0.008522034,0
-7.046875,3.046875,6.2578125,-0.013847351,0.02130127,0.008522034,0
-7.046875,3.076171875,6.3046875,0.002130508,0.017044067,0.008522034,0
-7.05078125,3.140625,6.3671875,0.02557373,0.013847351,-0.012786865,0
-7.046875,3.1796875,6.359375,0.041534424,0.017044067,-0.014915466,0
-7.046875,3.134765625,6.3359375,0.053253174,0.018112183,-0.008522034,0
-7.0390625,3.1015625,6.29296875,0.065002441,0.0234375,0.003196716,0
-6.99609375,3.03515625,6.25,0.078857422,0.029830933,0.014915466,0
-6.98046875,2.98828125,6.26953125,0.085205078,0.034088135,0.031951904,0
-7,2.970703125,6.2734375,0.10760498,0.067138672,-0.040466309,0
-7.015625,2.990234375,6.296875,0.07244873,0.100158691,0.10333252,0
-7.015625,3.119140625,6.37109375,-0.051147461,0.055389404,0.198120117,0
-7.08984375,3.21484375,6.3359375,-0.172607422,-0.009590149,0.065002441,0
-7.1484375,3.189453125,6.3046875,-0.265380859,-0.012786865,0.040466309,0
-7.14453125,3.146484375,6.3125,-0.311035156,-0.038360596,0.08416748,0
-7.08984375,3.115234375,6.34765625,-0.315429688,-0.06072998,0.046875,0
-7.0390625,3.123046875,6.359375,-0.278076172,-0.066040039,0.019180298,0
-7.046875,3.091796875,6.3203125,-0.214111328,-0.04901123,-0.002130508,0
-7.0234375,3.076171875,6.265625,-0.148071289,-0.029830933,-0.020233154,0
-7.0078125,3.14453125,6.19140625,0.10760498,0.067138672,-0.040466309,0
-7.0078125,3.1875,6.1484375,0.07244873,0.100158691,0.10333252,0
