X,Y,Z,gX,gY,gZ,fall
8.3515625,-0.345947266,5.24609375,-0.029830933,0.043670654,0.012786865,0
8.3359375,-0.354248047,5.23828125,-0.0234375,0.040466309,0.013847351,0
8.3515625,-0.322021484,5.20703125,-0.020233154,0.034088135,0.010650635,0
8.328125,-0.331542969,5.1640625,-0.013847351,0.024505615,0.005325317,0
8.28125,-0.314941406,5.16015625,-0.006393433,0.012786865,0.003196716,0
8.359375,-0.243041992,5.1953125,0,0.006393433,0.002130508,0
8.3671875,-0.210693359,5.2265625,0.001065254,0.003196716,-0.001065254,0
8.2734375,-0.22265625,5.19921875,0.004261017,0,0,0
8.2734375,-0.288574219,5.12109375,0.009590149,-0.001065254,0.005325317,0
8.2734375,-0.349609375,5.078125,0.013847351,-0.001065254,0.006393433,0
8.34375,-0.383056641,5.09765625,0.004261017,-0.003196716,0.008522034,0
8.3359375,-0.317138672,5.07421875,0,-0.003196716,0.008522034,0
8.4140625,-0.293212891,5.1171875,-0.006393433,-0.007457733,0.006393433,0
8.421875,-0.258544922,5.1640625,-0.01171875,-0.008522034,0.008522034,0
8.4921875,-0.22265625,5.16015625,-0.020233154,-0.007457733,0.006393433,0
8.5546875,-0.239379883,5.12890625,-0.0234375,-0.004261017,0,0
8.46875,-0.303955078,5.12109375,-0.026626587,0.003196716,-0.009590149,0
8.34375,-0.366210938,5.1953125,-0.03302002,0.013847351,-0.014915466,0
8.2578125,-0.333984375,5.30078125,-0.024505615,0.0234375,-0.020233154,0
8.1875,-0.378173828,5.34375,-0.014915466,0.029830933,-0.027694702,0
8.109375,-0.356689453,5.34765625,-0.017044067,0.029830933,-0.02130127,0
8.2421875,-0.340087891,5.32421875,-0.017044067,0.020233154,-0.017044067,0
8.296875,-0.307617188,5.3203125,-0.013847351,0.02130127,-0.012786865,0
8.3515625,-0.265869141,5.30859375,-0.017044067,0.022369385,-0.01171875,0
8.4140625,-0.330322266,5.296875,-0.017044067,0.0234375,-0.008522034,0
8.40625,-0.319580078,5.26953125,-0.012786865,0.024505615,0.003196716,0
8.3984375,-0.229858398,5.296875,-0.01171875,0.018112183,0.012786865,0
8.359375,-0.265869141,5.26171875,-0.004261017,0.006393433,0.019180298,0
8.3046875,-0.311279297,5.21484375,0.034088135,0.03302002,0.02130127,0
8.3046875,-0.289794922,5.18359375,0.413330078,0.310058594,-0.04901123,0
8.34375,-0.308837891,5.15234375,0.0234375,-0.008522034,0.009590149,0
8.3046875,-0.340087891,5.14453125,0.013847351,-0.008522034,0.02130127,0
8.3203125,-0.320800781,5.078125,0.002130508,-0.005325317,0.027694702,0
8.3828125,-0.272949219,5.12109375,-0.005325317,-0.003196716,0.0234375,0
8.3359375,-0.377197266,5.125,-0.022369385,0,0.020233154,0
8.34375,-0.381835938,5.1171875,-0.04901123,0.004261017,0.02557373,0
8.3359375,-0.310058594,5.16796875,-0.07244873,-0.002130508,0.036224365,0
8.296875,-0.264648438,5.203125,-0.077758789,0,0.041534424,0
8.28125,-0.193969727,5.20703125,-0.062866211,0,0.026626587,0
8.3046875,-0.219116211,5.2578125,-0.047943115,-0.002130508,0.026626587,0
8.234375,-0.156860352,5.27734375,-0.028762817,-0.009590149,0.02130127,0
8.3828125,-0.140014648,5.29296875,-0.028762817,-0.01171875,0.031951904,0
8.375,-0.170043945,5.296875,-0.01171875,-0.01171875,0.029830933,0
8.203125,-0.228637695,5.26953125,0.013847351,-0.010650635,0.02130127,0
8.2734375,-0.275390625,5.21484375,0.031951904,-0.013847351,0.019180298,0
8.3046875,-0.754394531,4.58203125,0.039428711,-0.019180298,0.019180298,0
8.1171875,-1.038085938,4.8359375,0.038360596,-0.019180298,0.02130127,0
-2.8828125,-2.625,8.984375,0.030899048,-0.017044067,0.022369385,0
-2.986328125,-2.623046875,8.90625,0.020233154,-0.015975952,0.022369385,0
-2.951171875,-2.6015625,8.90625,0.004261017,-0.018112183,0.027694702,0
-2.974609375,-2.6875,8.9140625,0.003196716,-0.018112183,0.017044067,0
-3.07421875,-2.802734375,8.8984375,0.013847351,-0.019180298,0.010650635,0
-3.11328125,-2.849609375,8.8828125,0.013847351,-0.02130127,0.017044067,0
-3.0859375,-2.828125,8.9140625,0.017044067,-0.018112183,0.0234375,0
-3.1171875,-2.806640625,8.8984375,0.029830933,-0.017044067,0.027694702,0
-3.150390625,-2.880859375,8.9140625,0.027694702,-0.017044067,0.042602539,0
-3.087890625,-2.896484375,8.8515625,0.024505615,-0.019180298,0.04901123,0
-3.111328125,-2.90234375,8.8984375,0.028762817,-0.019180298,0.03729248,0
-3.060546875,-2.91796875,8.859375,0.0234375,-0.019180298,0.034088135,0
-3.048828125,-2.869140625,8.9375,0.028762817,-0.020233154,0.03302002,0
-3.04296875,-2.86328125,8.9921875,0.02557373,-0.02130127,0.041534424,0
-3.0390625,-2.90625,8.9921875,0.015975952,-0.026626587,0.046875,0
-3.0546875,-2.89453125,8.9609375,0.014915466,-0.027694702,0.041534424,0
-3.0703125,-2.88671875,8.875,0.019180298,-0.026626587,0.039428711,0
-3.076171875,-2.822265625,8.890625,0.029830933,-0.030899048,0.03729248,0
-3.044921875,-2.7890625,8.90625,0.039428711,-0.039428711,0.030899048,0
-3.041015625,-2.80078125,8.9453125,0.031951904,-0.046875,0.03515625,0
-3.068359375,-2.80078125,8.9921875,0.026626587,-0.051147461,0.039428711,0
-3.076171875,-2.81640625,8.9765625,0.02130127,-0.050079346,0.036224365,0
-3.07421875,-2.83203125,8.953125,0.020233154,-0.047943115,0.024505615,0
-3.076171875,-2.82421875,8.9296875,0.024505615,-0.043670654,0.015975952,0
