X,Y,Z,gX,gY,gZ,fall
-0.344726563,10.421875,1.556640625,-0.617675781,0.317382813,0.12890625,0
-0.302978516,9.578125,0.625,-0.1640625,0.004261017,0.052185059,0
-0.459716797,8.609375,0.033508301,-0.005325317,-0.020233154,-0.298339844,0
0.408203125,9.140625,0.361572266,-0.002130508,-0.013847351,0.03302002,0
0.378173828,9.625,0.78515625,0.01171875,-0.017044067,-0.034088135,0
-0.518554688,7.5078125,0.035919189,0.009590149,-0.01171875,-0.04473877,0
-3.89453125,8.6640625,0.53515625,0.006393433,0.002130508,-0.027694702,0
-2.4140625,10.3125,2.62890625,-0.002130508,0.012786865,-0.02557373,0
2.5,9.828125,2.595703125,-0.012786865,0.012786865,-0.0234375,0
3.26171875,9.4296875,2.3203125,-0.031951904,0.009590149,-0.0234375,0
0.415527344,9.34375,1.8828125,-0.047943115,0.006393433,-0.027694702,0
-0.955078125,9.4296875,1.548828125,-0.059661865,0.001065254,-0.026626587,0
-1.153320313,9.5078125,1.515625,-0.053253174,0.008522034,-0.024505615,0
-1.2421875,9.8984375,1.588867188,-0.017044067,0.0234375,-0.02130127,0
-0.721679688,10.109375,1.766601563,0.022369385,0.017044067,-0.015975952,0
-0.272949219,9.4921875,1.6328125,0.055389404,0.006393433,-0.018112183,0
0.706542969,8.7578125,1.247070313,0.051147461,-0.002130508,-0.0234375,0
1.079101563,8.890625,1.415039063,0.012786865,-0.01171875,-0.024505615,0
0.940917969,9.2109375,1.538085938,-0.03729248,-0.019180298,-0.02557373,0
0.818847656,9.2421875,1.764648438,-0.083068848,-0.030899048,-0.028762817,0
0.356689453,9.1484375,2.04296875,-0.109741211,-0.039428711,-0.034088135,0
0.437011719,9.328125,2.318359375,-0.086303711,-0.026626587,-0.03729248,0
0.441650391,9.7109375,2.615234375,-0.038360596,-0.018112183,-0.03302002,0
0.633300781,10.046875,2.76953125,0.005325317,-0.014915466,-0.03302002,0
0.921875,9.8671875,2.580078125,0.029830933,-0.017044067,-0.039428711,0
1.0546875,9.2421875,2.208984375,0.019180298,-0.018112183,-0.041534424,0
0.836914063,8.5078125,1.578125,-0.020233154,-0.02130127,-0.040466309,0
-0.25390625,8.40625,1.120117188,-0.06817627,-0.027694702,-0.031951904,0
-0.5078125,9.1953125,2.90234375,-0.114013672,-0.030899048,-0.024505615,0
-0.5078125,9.1953125,2.90234375,-0.148071289,-0.029830933,-0.017044067,0
-0.5078125,9.1953125,2.90234375,-0.166137695,-0.024505615,-0.005325317,0
-2.123046875,2.595703125,9.2421875,-0.158691406,-0.010650635,0.010650635,0
-2.076171875,2.630859375,9.359375,-0.09161377,0.031951904,0.020233154,0
-1.890625,2.369140625,9.578125,0.03729248,0.069213867,0.026626587,0
-1.75390625,2.142578125,9.5390625,0.181152344,0.086303711,0.03515625,0
-1.653320313,1.984375,9.5234375,0.270507813,0.090576172,0.059661865,0
-1.57421875,1.87109375,9.546875,0.24609375,0.077758789,0.088439941,0
-1.548828125,1.760742188,9.6171875,0.12890625,0.053253174,0.10760498,0
-1.564453125,1.665039063,9.640625,0.004261017,0.030899048,0.134277344,0
-1.553710938,1.584960938,9.671875,-0.09161377,0,0.160888672,0
-1.49609375,1.510742188,9.6953125,-0.149169922,-0.03302002,0.174682617,0
-1.442382813,1.309570313,9.71875,-0.140625,-0.04901123,0.171508789,0
-1.473632813,1.041992188,9.75,-0.062866211,-0.053253174,0.158691406,0
-1.505859375,1.026367188,9.7578125,0.026626587,-0.06817627,0.145996094,0
