X,Y,Z,gX,gY,gZ,fall
-3.107421875,9.359375,0.10534668,-0.15234375,-0.022369385,0.015975952,0
-3.375,9.1171875,-0.160400391,-0.201293945,-0.03515625,0.013847351,0
-3.447265625,8.953125,-0.226318359,-0.276855469,-0.022369385,0.022369385,0
-3.388671875,8.9765625,-0.239379883,0,-0.055389404,-0.039428711,0
-3.439453125,8.984375,-0.299316406,-0.012786865,-0.024505615,-0.006393433,0
-3.37890625,9.015625,-0.28125,-0.03515625,0.001065254,0.034088135,0
-3.359375,9.1328125,-0.183105469,-0.06072998,0.026626587,0.063903809,0
-3.166015625,9.328125,-0.154418945,-0.029830933,0.034088135,0.073486328,0
-3.107421875,9.3671875,-0.099365234,0.005325317,0.030899048,0.0703125,0
-3.138671875,9.3125,-0.114929199,0.028762817,0.028762817,0.0703125,0
-3.24609375,9.296875,-0.108947754,0.038360596,0.028762817,0.071350098,0
-3.330078125,9.15625,-0.123291016,0.034088135,0.026626587,0.057525635,0
-3.40625,8.8828125,-0.165161133,0.028762817,0.024505615,0.029830933,0
-3.3359375,8.640625,-0.180786133,0,-0.055389404,-0.039428711,0
-3.142578125,8.6953125,-0.085021973,-0.012786865,-0.024505615,-0.006393433,0
-3.294921875,8.8125,-0.098144531,-0.03515625,0.001065254,0.034088135,0
-3.396484375,8.9765625,-0.114929199,-0.06072998,0.026626587,0.063903809,0
-3.302734375,9.1484375,-0.120910645,-0.029830933,0.034088135,0.073486328,0
-3.146484375,9.3046875,-0.010772705,0.005325317,0.030899048,0.0703125,0
-3.134765625,9.296875,0.025146484,0.028762817,0.028762817,0.0703125,0
-3.232421875,9.21875,-0.004787445,0.038360596,0.028762817,0.071350098,0
-3.314453125,9.21875,-0.04309082,0.034088135,0.026626587,0.057525635,0
-3.294921875,9.03125,-0.110107422,0.028762817,0.024505615,0.029830933,0
-3.26953125,8.7890625,-0.143676758,0.031951904,0.022369385,0.008522034,0
-3.26171875,8.8046875,-0.120910645,0.01171875,0.018112183,-0.017044067,0
-3.27734375,8.9609375,-0.05267334,-0.009590149,0.014915466,-0.028762817,0
-3.251953125,9.109375,0.075439453,-0.008522034,0.009590149,-0.029830933,0
-3.244140625,9.2890625,0.136474609,0.010650635,0,-0.014915466,0
-3.248046875,9.3359375,0.130493164,0.020233154,-0.003196716,0.007457733,0
-3.3203125,9.296875,0.111328125,0.004261017,-0.007457733,0.026626587,0
-3.220703125,9.4296875,0.122131348,-0.005325317,-0.010650635,0.029830933,0
-3.041015625,9.4921875,0.104125977,-0.005325317,-0.017044067,0.03515625,0
-3.16796875,9.0625,-0.032318115,0.004261017,-0.024505615,0.02557373,0
-3.353515625,8.609375,-0.144897461,0.014915466,-0.030899048,0.010650635,0
-3.505859375,8.421875,-0.17956543,0.050079346,-0.042602539,-0.003196716,0
-3.501953125,8.6171875,-0.033508301,0.110778809,-0.054321289,-0.017044067,0
-3.421875,9.0703125,0.07421875,0.168334961,-0.08416748,-0.04473877,0
-3.375,9.3125,0.143676758,0.209838867,-0.111877441,-0.076721191,0
-3.419921875,9.3828125,0.155639648,0.230102539,-0.140625,-0.066040039,0
-3.380859375,9.46875,0.104125977,0.232177734,-0.1171875,0.013847351,0
-3.26171875,9.4296875,0.063476563,0.183227539,-0.08203125,0.047943115,0
-3.16015625,9.2109375,-0.079040527,0.137451172,-0.0703125,0.071350098,0
-3.166015625,9.0859375,-0.140014648,0.108642578,-0.04473877,0.076721191,0
-3.10546875,8.9921875,-0.069458008,0.094787598,-0.039428711,0.031951904,0
-3.20703125,8.859375,-0.072998047,0.088439941,-0.047943115,-0.012786865,0
-3.318359375,8.84375,-0.02394104,0.055389404,-0.042602539,-0.03302002,0
-3.30859375,8.9140625,0.065856934,0.05859375,-0.036224365,-0.034088135,0
-3.236328125,9.0078125,0.128051758,0.071350098,-0.030899048,-0.019180298,0
-3.15234375,9.015625,0.099365234,0.059661865,-0.013847351,0.007457733,0
-3.142578125,8.9765625,0.114929199,0.034088135,0.005325317,0.030899048,0
-3.16796875,9.03125,0.079040527,0.0234375,0.014915466,0.040466309,0
-3.193359375,9.0546875,0.124511719,0,0.019180298,0.04473877,0
-3.14453125,9.0703125,0.189086914,-0.018112183,0.029830933,0.05645752,0
-3.09375,9.0625,0.180786133,-0.031951904,0.041534424,0.059661865,0
-3.095703125,9.0625,0.225097656,-0.030899048,0.03729248,0.028762817,0
-3.0390625,9.078125,0.22265625,-0.003196716,0.029830933,0.001065254,0
-2.97265625,9.15625,0.231079102,0.003196716,0.022369385,-0.010650635,0
-2.958984375,9.1484375,0.217895508,0.004261017,0.019180298,-0.02557373,0
-3.015625,9.1953125,0.234619141,-0.008522034,0.01171875,-0.015975952,0
-3.0703125,9.1796875,0.199951172,-0.043670654,0.013847351,-0.006393433,0
-3.14453125,9.0703125,0.184326172,-0.055389404,0.01171875,0.006393433,0
-3.19921875,9.0390625,0.160400391,-0.05645752,0.003196716,0.015975952,0
-3.197265625,9.015625,0.183105469,-0.0703125,0.002130508,0.022369385,0
-3.205078125,9.09375,0.192749023,-0.055389404,0.001065254,0.010650635,0
-3.31640625,9.2109375,0.231079102,0.006393433,-0.012786865,0.013847351,0
-3.349609375,9.3046875,0.221435547,0.034088135,-0.017044067,0.02557373,0
-2.953125,9.5078125,0.254882813,0.012786865,-0.003196716,0.026626587,0
-2.875,9.609375,0.229858398,0.005325317,0.003196716,0.017044067,0
-3.072265625,9.4296875,0.085021973,-0.012786865,0.005325317,-0.002130508,0
-2.984375,9.3828125,-0.065856934,-0.027694702,0.017044067,-0.018112183,0
-3.21875,9.1328125,-0.204711914,0.077758789,0.112915039,-0.063903809,0
-3.400390625,9.0078125,-0.323242188,0.004261017,0.086303711,-0.087341309,0
-3.369140625,8.953125,-0.235839844,-0.10760498,0.134277344,-0.076721191,0
-3.328125,8.921875,-0.219116211,0.126831055,-0.10546875,-0.214111328,0
-3.369140625,8.8984375,-0.247802734,-0.116088867,0.036224365,0.202392578,0
-3.2578125,8.9453125,-0.183105469,-0.086303711,0.02130127,-0.039428711,0
-3.14453125,8.9296875,-0.158081055,-0.099060059,0.009590149,-0.041534424,0
-3.119140625,8.8125,-0.20715332,-0.104370117,0.02130127,-0.031951904,0
-3.1640625,8.84375,-0.216674805,-0.10760498,0.020233154,-0.041534424,0
-3.09765625,8.9765625,-0.160400391,-0.10760498,0.007457733,-0.055389404,0
-3.099609375,8.953125,-0.156860352,-0.099060059,-0.001065254,-0.063903809,0
-3.25,8.90625,-0.196289063,-0.102294922,0,-0.069213867,0
-3.33984375,8.9609375,-0.239379883,-0.10760498,0.014915466,-0.06817627,0
-3.279296875,9.015625,-0.203491211,-0.108642578,0.036224365,-0.0703125,0
-3.263671875,9.0390625,-0.135253906,-0.11505127,0.052185059,-0.074584961,0
-3.240234375,9.0390625,-0.099365234,-0.120361328,0.06817627,-0.08203125,0
-3.099609375,9.09375,0.013168335,-0.125732422,0.076721191,-0.089477539,0
-3.181640625,9.1171875,0.008377075,-0.145996094,0.07244873,-0.09375,0
-3.29296875,9.1484375,0.038299561,-0.162963867,0.057525635,-0.099060059,0
-3.25,9.2734375,0.045501709,-0.162963867,0.045806885,-0.098022461,0
-3.2421875,9.2421875,-0.0287323,-0.156616211,0.029830933,-0.085205078,0
-3.283203125,9.1015625,-0.250244141,-0.133178711,0.005325317,-0.075622559,0
-3.107421875,9.0703125,-0.299316406,-0.100158691,-0.014915466,-0.07989502,0
-2.9921875,9.2109375,-0.276611328,-0.05859375,-0.029830933,-0.078857422,0
-3.052734375,9.1640625,-0.329101563,-0.036224365,-0.042602539,-0.074584961,0
-3.134765625,9.2109375,-0.308837891,-0.04901123,-0.050079346,-0.069213867,0
-3.212890625,9.3125,-0.214233398,-0.065002441,-0.047943115,-0.059661865,0
-3.2421875,9.15625,-0.331542969,-0.08416748,-0.045806885,-0.041534424,0
-3.224609375,8.84375,-0.66796875,-0.106506348,-0.04473877,-0.022369385,0
-2.76953125,9.171875,-0.219116211,-0.137451172,-0.04473877,-0.004261017,0
-3.138671875,8.9921875,-0.398681641,-0.171508789,-0.043670654,0.014915466,0
-3.3203125,9.0625,-0.471679688,-0.216308594,-0.028762817,0.034088135,0
-3.3203125,9.0625,-0.471679688,-0.302490234,0.001065254,0.071350098,0
-1.989257813,-1.150390625,9.34375,-0.435791016,0.038360596,0.153442383,0
-1.737304688,-2.005859375,10,-0.593261719,0.07989502,0.250244141,0
-1.748046875,-1.91796875,10.03125,-0.793457031,0.098022461,0.348388672,0
-1.788085938,-1.880859375,9.890625,-1.08984375,0.08416748,0.450683594,0
-1.85546875,-1.801757813,9.71875,-1.46875,0.041534424,0.584960938,0
-1.940429688,-1.689453125,9.5625,-1.869140625,-0.030899048,0.711425781,0
-1.877929688,-1.583984375,9.4296875,-2.259765625,-0.088439941,0.80859375,0
-1.8125,-1.452148438,9.3671875,-2.595703125,-0.148071289,0.913085938,0
-1.7734375,-1.379882813,9.328125,-2.734375,-0.224731445,0.978027344,0
-1.802734375,-1.408203125,9.3515625,-2.64453125,-0.327148438,1.041015625,0
-1.870117188,-1.446289063,9.4140625,-2.28515625,-0.381347656,1.158203125,0
-1.947265625,-1.471679688,9.5625,-1.801757813,-0.416503906,1.141601563,0
-2.048828125,-1.557617188,9.7421875,-1.271484375,-0.428222656,1.032226563,0
-2.158203125,-1.66015625,9.8984375,-0.712890625,-0.382324219,0.983398438,0
-2.197265625,-1.684570313,9.953125,-0.315429688,-0.273681641,0.898925781,0
-2.203125,-1.66796875,9.96875,-0.135253906,-0.146972656,0.734863281,0
-2.216796875,-1.7265625,9.9296875,-0.167236328,-0.066040039,0.602050781,0
-2.24609375,-1.827148438,9.7890625,-0.343017578,-0.022369385,0.500488281,0
-2.234375,-1.8828125,9.59375,-0.568847656,0.01171875,0.383544922,0
-2.142578125,-1.81640625,9.46875,-0.774414063,0.040466309,0.263183594,0
-2.09765625,-1.739257813,9.453125,-0.924804688,0.061798096,0.145996094,0
-2.111328125,-1.557617188,9.4453125,-1.018554688,0.085205078,0.026626587,0
-2.07421875,-1.376953125,9.5,-1.0078125,0.121459961,-0.061798096,0
-2.1015625,-1.390625,9.53125,-0.920410156,0.200317383,-0.159790039,0
-2.13671875,-1.362304688,9.5390625,-0.805175781,0.305664063,-0.220458984,0
-2.171875,-1.364257813,9.6015625,-0.708496094,0.38671875,-0.264160156,0
